;Scavenger Free;Unnamed: 1_level_0;Mn;Unnamed: 3_level_0;Co;Unnamed: 5_level_0;Cr;Unnamed: 7_level_0
;X;Y;X;Y;X;Y;X;Y
126;202.0772837;0.809913439;204.4700905;0.855350876;228.6156043;0.85059498;207.0062988;0.951242972
127;202.0793832;0.8195267;204.4728389;0.867935508;229.0937381;0.857724858;207.2760004;0.973847915
128;206.8427422;0.808501012;204.7508985;0.842216074;229.4944987;0.874270141;211.2425937;0.951507154
129;206.8448799;0.818289059;207.3449018;0.834717523;231.7892301;0.834330408;211.961266;0.968939992
130;211.6093077;0.812157395;209.2351672;0.852190583;233.8598836;0.859458589;213.4801814;0.892378927
131;216.3732774;0.803928292;209.2379157;0.864775215;233.9368242;0.84806227;213.6096092;0.878850055
132;216.3757204;0.815114632;211.6451693;0.836479526;234.1813284;0.876523806;213.6158161;0.907270348
133;221.1382396;0.80024364;213.8325357;0.86046683;234.662671;0.898346242;213.6189004;0.921393102
134;221.1404612;0.810416217;215.7653903;0.830879021;236.2365053;0.830786527;213.9629876;0.938221541
135;225.7352972;0.807096624;216.78075;0.851206877;238.6221356;0.843364091;214.8179759;0.956346879
136;226.1414289;0.796278622;217.1816275;0.84364652;238.624884;0.855948723;214.8305728;1.014026442
137;229.7391974;0.78238989;219.1652925;0.858803025;239.0254156;0.871445287;215.6219657;1.000740308
138;230.2733265;0.803450099;220.326515;0.843637193;241.3194294;0.828219566;215.8174567;0.986625705
139;231.6759824;0.760302763;220.3517137;0.835815059;242.2050855;0.882855252;216.0129287;0.972423709
140;232.6506543;0.778011588;221.4081957;0.824013826;243.3882812;0.845097822;219.9071374;0.982340042
141;232.6534027;0.79059622;223.5335276;0.857042203;243.3910296;0.857682454;220.3874241;0.999327881
142;232.9406472;0.741987196;223.7690368;0.844317035;243.393778;0.870267086;224.5139966;0.982116634
143;233.037071;0.72887791;225.9470239;0.831897544;245.767384;0.827786886;225.4305168;0.970248398
144;233.4315726;0.716764024;227.8943668;0.821416485;248.154045;0.845083687;225.4365699;0.997964552
145;235.0170648;0.702584123;228.298528;0.853532337;248.1567934;0.857668319;229.6305638;0.977726798
146;;;231.0763683;0.843502996;248.1595418;0.870252951;229.9171959;0.99125943
147;;;232.2630123;0.821534618;250.5333387;0.828646684;230.9902147;0.96858392
148;;;232.9042515;0.83529539;252.7266749;0.869977226;234.682578;0.98949743
149;;;233.952245;0.833908199;252.9221755;0.855906319;235.4713751;0.96432581
