;Baseline;Unnamed: 1_level_0;Synthesized;Unnamed: 3_level_0;Commercial;Unnamed: 5_level_0
;X;Y;X;Y;X;Y
114;336.4247344;0.092979751;95.42135692;0.606461934;170.8094588;0.898534065
115;336.6009504;0.039404223;95.42394849;0.593561109;170.8646813;0.074551453
116;336.7582293;0.080097123;95.42652935;0.580713592;170.8782746;0.885420088
117;336.7607994;0.067302916;95.4290995;0.567919385;171.0819304;0.091255287
118;336.7633696;0.054508709;95.43166965;0.555125178;171.4426795;1.040870474
119;340.273909;0.6988439;95.4342398;0.542330972;171.4452497;1.028076267
120;343.255997;0.67930105;95.43680995;0.529536765;171.4478198;1.01528206
121;343.2584957;0.666862238;95.4393801;0.516742558;171.650776;0.993318928
122;344.2462187;0.691741148;95.44195025;0.503948351;173.1053524;1.000357627
123;348.217743;0.688547736;95.4445204;0.491154144;175.6884246;0.990409918
124;352.1897672;0.682866562;95.44709055;0.478359937;176.0892966;0.971574516
125;356.1620055;0.676119204;95.4496607;0.46556573;176.0917062;0.959579947
126;360.133744;0.671859609;95.45223085;0.452771523;179.394349;0.991569748
127;364.1062322;0.66386837;95.454801;0.439977316;183.3655521;0.989975613
128;368.0781849;0.658542591;95.45737115;0.427183109;187.3364553;0.989874135
129;372.0492809;0.657481547;95.4599413;0.414388902;191.9702538;0.984389285
130;376.020841;0.654110438;95.46251145;0.401594695;195.9412784;0.983683636
131;379.9925082;0.650206238;95.46518869;0.388267396;200.2436858;0.980609117
132;383.9644252;0.645058156;95.46775884;0.375473189;203.5526083;0.981338998
133;387.9364136;0.639554679;95.47032899;0.362678982;208.0531391;0.980358604
134;391.9079737;0.63618357;95.47289914;0.349884775;211.8256268;0.979617158
135;395.8791054;0.634944829;95.47546929;0.337090568;215.7967442;0.978449496
136;399.8505584;0.632106813;95.47803944;0.324296361;222.1503908;0.977284919
137;403.8226182;0.626247941;95.48060959;0.311502154;226.496436;0.976615295
138;406.4706938;0.62216433;95.48317974;0.298707947;230.5073953;0.97678203
139;406.9003372;0.130653974;95.48574989;0.28591374;234.1778421;0.974848265
140;406.9054775;0.10506556;95.48832004;0.273119533;238.6297098;0.976512536
141;407.2339212;0.117327103;95.49089019;0.260325326;240.2885929;0.954865221
142;407.8401554;0.064551771;95.49346034;0.247531119;241.5959248;1.035985761
143;407.9011964;0.09014027;95.49603049;0.234736912;241.5989947;1.020703791
144;407.9037666;0.077346063;95.49860064;0.221942705;241.6015648;1.007909584
145;412.4238038;0.638164799;95.50117079;0.209148498;242.1108293;0.943672646
146;413.5072827;0.598184295;95.50374094;0.196354291;242.1596443;0.975213992
147;415.4053921;0.621109712;95.50631109;0.183560084;242.3999519;0.986949437
148;415.6316367;0.593033821;95.50888124;0.170765877;242.7726965;0.119779669
149;416.3952211;0.63550448;95.51145139;0.15797167;244.5818144;0.997518146
150;417.1298342;0.602560339;95.67717253;0.980266443;244.5880078;0.966687662
151;420.3660315;0.635865015;95.68509716;0.11719035;246.571345;0.977162527
152;424.3379486;0.630716933;95.8476413;0.131672896;248.3805303;0.956063038
153;428.3097228;0.62627964;96.18290309;0.109994251;248.4586334;0.995124251
154;430.6264632;0.624327968;96.33025836;1.023714294;250.539997;0.988267827
155;431.393653;0.099766339;96.33311409;1.009498508;254.1792937;0.991648788
156;432.0585366;0.084485226;96.33525588;0.998836669;257.9997257;0.991841123
157;432.0611067;0.071691019;101.2972875;1.006661777;261.791566;0.984612941
158;432.0636769;0.058896812;105.2688833;1.003112971;262.3559854;0.998797729
159;432.066247;0.046102605;109.2402649;1.000630348;263.6205758;0.116075012
160;432.0696382;0.02922136;113.2116822;0.997970029;264.5208901;0.105429567
161;436.2517007;0.625223737;117.1827425;0.997086683;264.9494504;0.089955219
162;440.2229752;0.623274206;119.3490042;0.920590771;265.3841118;0.985398191
163;444.1944281;0.62043619;119.5003753;0.990692578;265.4278196;1.003142599
164;448.1663809;0.61511041;119.5064437;0.960484033;265.5661947;1.020277881
165;452.1383336;0.609784631;119.5090138;0.947689826;266.4216467;0.997635267
166;456.0796689;0.050906134;119.511584;0.934895619;266.5977733;0.120876695
167;456.2184111;0.066213672;119.5308601;0.838939067;269.5516351;0.990596041
168;456.4141923;0.079967702;119.5334303;0.82614486;273.3723605;0.989328028
169;456.8743348;0.095534587;119.5360004;0.813350653;276.8338438;0.979362071
170;460.7428033;0.605353335;119.5385706;0.800556446;280.6542452;0.979706257
171;464.7143634;0.601982227;119.5411407;0.787762239;284.6251271;0.979711397
172;468.6855665;0.600388091;119.5437109;0.774968032;288.1057528;0.125702366
173;472.6571266;0.597016982;119.546281;0.762173825;288.441136;0.10341955
174;476.6286724;0.593716953;119.5488512;0.749379618;288.5957947;0.980782722
175;484.9035614;0.582683773;119.6597674;0.856140339;289.0184238;0.112376245
176;484.9398112;0.402232146;119.6690414;0.974700033;289.105327;0.091585765
177;485.2309432;0.600231812;119.807551;0.120473438;289.2542172;0.997664824
178;485.8019734;0.063799745;119.8479881;0.907530661;289.7282671;1.017212147
179;485.9025733;0.551365906;119.8505582;0.894736454;289.9082847;1.036225998
180;485.9051435;0.538571699;119.8531284;0.881942247;290.7520435;0.13050362
181;485.9077136;0.525777492;119.882578;0.735341959;291.0853063;0.118776025
182;485.9102838;0.512983285;119.8851482;0.722547752;292.7311929;0.985452631
183;485.9128539;0.500189078;119.8877183;0.709753545;293.5566513;0.994457625
184;485.9154241;0.487394871;119.8902885;0.696959338;296.8658148;0.993987456
185;485.9179942;0.474600664;119.8928586;0.684165131;298.8538704;0.980973698
186;485.9205644;0.461806457;119.8954288;0.671370924;302.4943095;0.978668345
187;485.9231346;0.44901225;119.8979989;0.658576717;306.4663336;0.972987171
188;485.9257047;0.436218043;119.9005691;0.64578251;309.4449591;0.970680961
189;485.9282749;0.423423836;119.9031392;0.632988303;310.7669015;0.979069988
190;485.9307379;0.411162721;119.9057094;0.620194096;313.0847199;0.971751857
191;485.9385555;0.372247008;119.9082795;0.607399889;314.3593307;0.980435292
192;485.9411256;0.359452801;119.9108497;0.594605682;317.381047;0.998945115
193;485.9436958;0.346658594;119.9134198;0.581811475;317.9900122;1.045719081
194;485.9462659;0.333864387;119.91599;0.569017268;318.5289597;0.975151309
195;485.9488361;0.32107018;119.9185601;0.556223061;318.9645807;0.116946293
196;485.9514062;0.308275973;119.9211303;0.543428854;319.2632586;0.100890453
197;485.9539764;0.295481766;119.9237004;0.530634647;319.3585633;1.03839649
198;485.9565465;0.282687559;119.9262706;0.51784044;319.3617974;1.022297113
199;485.9591167;0.269893352;119.9288407;0.505046233;319.5295853;1.010675923
200;485.9616868;0.257099145;119.9314109;0.492252026;321.2796529;0.992683368
201;485.964257;0.244304938;119.933981;0.479457819;322.2387091;0.977236785
